"Year","Canton","Sex","Age","Acquisition of Swiss citizenship"
"2021","Appenzell Ausserrhoden","Female","77 years",0
"2021","Appenzell Ausserrhoden","Female","78 years",0
"2021","Appenzell Ausserrhoden","Female","79 years",0
"2021","Appenzell Ausserrhoden","Female","80 years",0
"2021","Appenzell Ausserrhoden","Female","81 years",0
"2021","Appenzell Ausserrhoden","Female","82 years",0
"2021","Appenzell Ausserrhoden","Female","83 years",0
"2021","Appenzell Ausserrhoden","Female","84 years",0
"2021","Appenzell Ausserrhoden","Female","85 years",0
"2021","Appenzell Ausserrhoden","Female","86 years",0
"2021","Appenzell Ausserrhoden","Female","87 years",0
"2021","Appenzell Ausserrhoden","Female","88 years",0
"2021","Appenzell Ausserrhoden","Female","89 years",0
"2021","Appenzell Ausserrhoden","Female","90 years",0
"2021","Appenzell Ausserrhoden","Female","91 years",0
"2021","Appenzell Ausserrhoden","Female","92 years",0
"2021","Appenzell Ausserrhoden","Female","93 years",0
"2021","Appenzell Ausserrhoden","Female","94 years",0
"2021","Appenzell Ausserrhoden","Female","95 years",0
"2021","Appenzell Ausserrhoden","Female","96 years",0
"2021","Appenzell Ausserrhoden","Female","97 years",0
"2021","Appenzell Ausserrhoden","Female","98 years",0
"2021","Appenzell Ausserrhoden","Female","99 years",0
"2021","Appenzell Ausserrhoden","Female","100 years or older",0
"2021","Appenzell Innerrhoden","Male","0 years",0
"2021","Appenzell Innerrhoden","Male","1 year",0
"2021","Appenzell Innerrhoden","Male","2 years",0
"2021","Appenzell Innerrhoden","Male","3 years",0
"2021","Appenzell Innerrhoden","Male","4 years",0
"2021","Appenzell Innerrhoden","Male","5 years",0
"2021","Appenzell Innerrhoden","Male","6 years",0
"2021","Appenzell Innerrhoden","Male","7 years",0
"2021","Appenzell Innerrhoden","Male","8 years",0
"2021","Appenzell Innerrhoden","Male","9 years",0
"2021","Appenzell Innerrhoden","Male","10 years",0
"2021","Appenzell Innerrhoden","Male","11 years",0
"2021","Appenzell Innerrhoden","Male","12 years",0
"2021","Appenzell Innerrhoden","Male","13 years",0
"2021","Appenzell Innerrhoden","Male","14 years",0
"2021","Appenzell Innerrhoden","Male","15 years",0
"2021","Appenzell Innerrhoden","Male","16 years",0
"2021","Appenzell Innerrhoden","Male","17 years",0
"2021","Appenzell Innerrhoden","Male","18 years",2
"2021","Appenzell Innerrhoden","Male","19 years",0
"2021","Appenzell Innerrhoden","Male","20 years",0
"2021","Appenzell Innerrhoden","Male","21 years",0
"2021","Appenzell Innerrhoden","Male","22 years",0
"2021","Appenzell Innerrhoden","Male","23 years",0
"2021","Appenzell Innerrhoden","Male","24 years",0
"2021","Appenzell Innerrhoden","Male","25 years",0
"2021","Appenzell Innerrhoden","Male","26 years",0
"2021","Appenzell Innerrhoden","Male","27 years",0
"2021","Appenzell Innerrhoden","Male","28 years",1
"2021","Appenzell Innerrhoden","Male","29 years",0
"2021","Appenzell Innerrhoden","Male","30 years",0
"2021","Appenzell Innerrhoden","Male","31 years",1
"2021","Appenzell Innerrhoden","Male","32 years",1
"2021","Appenzell Innerrhoden","Male","33 years",0
"2021","Appenzell Innerrhoden","Male","34 years",0
"2021","Appenzell Innerrhoden","Male","35 years",0
"2021","Appenzell Innerrhoden","Male","36 years",0
"2021","Appenzell Innerrhoden","Male","37 years",0
"2021","Appenzell Innerrhoden","Male","38 years",0
"2021","Appenzell Innerrhoden","Male","39 years",0
"2021","Appenzell Innerrhoden","Male","40 years",0
"2021","Appenzell Innerrhoden","Male","41 years",0
"2021","Appenzell Innerrhoden","Male","42 years",0
"2021","Appenzell Innerrhoden","Male","43 years",0
"2021","Appenzell Innerrhoden","Male","44 years",1
"2021","Appenzell Innerrhoden","Male","45 years",0
"2021","Appenzell Innerrhoden","Male","46 years",0
"2021","Appenzell Innerrhoden","Male","47 years",0
"2021","Appenzell Innerrhoden","Male","48 years",0
"2021","Appenzell Innerrhoden","Male","49 years",0
"2021","Appenzell Innerrhoden","Male","50 years",1
"2021","Appenzell Innerrhoden","Male","51 years",0
"2021","Appenzell Innerrhoden","Male","52 years",0
"2021","Appenzell Innerrhoden","Male","53 years",0
"2021","Appenzell Innerrhoden","Male","54 years",0
"2021","Appenzell Innerrhoden","Male","55 years",1
"2021","Appenzell Innerrhoden","Male","56 years",0
"2021","Appenzell Innerrhoden","Male","57 years",0
"2021","Appenzell Innerrhoden","Male","58 years",0
"2021","Appenzell Innerrhoden","Male","59 years",0
"2021","Appenzell Innerrhoden","Male","60 years",0
"2021","Appenzell Innerrhoden","Male","61 years",0
"2021","Appenzell Innerrhoden","Male","62 years",0
"2021","Appenzell Innerrhoden","Male","63 years",0
"2021","Appenzell Innerrhoden","Male","64 years",0
"2021","Appenzell Innerrhoden","Male","65 years",0
"2021","Appenzell Innerrhoden","Male","66 years",0
"2021","Appenzell Innerrhoden","Male","67 years",0
"2021","Appenzell Innerrhoden","Male","68 years",1
"2021","Appenzell Innerrhoden","Male","69 years",0
"2021","Appenzell Innerrhoden","Male","70 years",0
"2021","Appenzell Innerrhoden","Male","71 years",0
"2021","Appenzell Innerrhoden","Male","72 years",0
"2021","Appenzell Innerrhoden","Male","73 years",0
"2021","Appenzell Innerrhoden","Male","74 years",0
"2021","Appenzell Innerrhoden","Male","75 years",0
"2021","Appenzell Innerrhoden","Male","76 years",0
"2021","Appenzell Innerrhoden","Male","77 years",0
"2021","Appenzell Innerrhoden","Male","78 years",0
"2021","Appenzell Innerrhoden","Male","79 years",0
"2021","Appenzell Innerrhoden","Male","80 years",0
"2021","Appenzell Innerrhoden","Male","81 years",0
"2021","Appenzell Innerrhoden","Male","82 years",0
"2021","Appenzell Innerrhoden","Male","83 years",0
"2021","Appenzell Innerrhoden","Male","84 years",0
"2021","Appenzell Innerrhoden","Male","85 years",0
"2021","Appenzell Innerrhoden","Male","86 years",0
"2021","Appenzell Innerrhoden","Male","87 years",0
"2021","Appenzell Innerrhoden","Male","88 years",0
"2021","Appenzell Innerrhoden","Male","89 years",0
"2021","Appenzell Innerrhoden","Male","90 years",0
"2021","Appenzell Innerrhoden","Male","91 years",0
"2021","Appenzell Innerrhoden","Male","92 years",0
"2021","Appenzell Innerrhoden","Male","93 years",0
"2021","Appenzell Innerrhoden","Male","94 years",0
"2021","Appenzell Innerrhoden","Male","95 years",0
"2021","Appenzell Innerrhoden","Male","96 years",0
"2021","Appenzell Innerrhoden","Male","97 years",0
"2021","Appenzell Innerrhoden","Male","98 years",0
"2021","Appenzell Innerrhoden","Male","99 years",0
"2021","Appenzell Innerrhoden","Male","100 years or older",0
"2021","Appenzell Innerrhoden","Female","0 years",0
"2021","Appenzell Innerrhoden","Female","1 year",0
"2021","Appenzell Innerrhoden","Female","2 years",0
"2021","Appenzell Innerrhoden","Female","3 years",0
"2021","Appenzell Innerrhoden","Female","4 years",0
"2021","Appenzell Innerrhoden","Female","5 years",0
"2021","Appenzell Innerrhoden","Female","6 years",0
"2021","Appenzell Innerrhoden","Female","7 years",0
"2021","Appenzell Innerrhoden","Female","8 years",0
"2021","Appenzell Innerrhoden","Female","9 years",0
"2021","Appenzell Innerrhoden","Female","10 years",0
"2021","Appenzell Innerrhoden","Female","11 years",0
"2021","Appenzell Innerrhoden","Female","12 years",0
"2021","Appenzell Innerrhoden","Female","13 years",0
"2021","Appenzell Innerrhoden","Female","14 years",0
"2021","Appenzell Innerrhoden","Female","15 years",0
"2021","Appenzell Innerrhoden","Female","16 years",0
"2021","Appenzell Innerrhoden","Female","17 years",0
"2021","Appenzell Innerrhoden","Female","18 years",0
"2021","Appenzell Innerrhoden","Female","19 years",0
"2021","Appenzell Innerrhoden","Female","20 years",1
"2021","Appenzell Innerrhoden","Female","21 years",0
"2021","Appenzell Innerrhoden","Female","22 years",0
"2021","Appenzell Innerrhoden","Female","23 years",0
"2021","Appenzell Innerrhoden","Female","24 years",1
"2021","Appenzell Innerrhoden","Female","25 years",0
"2021","Appenzell Innerrhoden","Female","26 years",1
"2021","Appenzell Innerrhoden","Female","27 years",0
"2021","Appenzell Innerrhoden","Female","28 years",0
"2021","Appenzell Innerrhoden","Female","29 years",0
"2021","Appenzell Innerrhoden","Female","30 years",0
"2021","Appenzell Innerrhoden","Female","31 years",0
"2021","Appenzell Innerrhoden","Female","32 years",0
"2021","Appenzell Innerrhoden","Female","33 years",0
"2021","Appenzell Innerrhoden","Female","34 years",0
"2021","Appenzell Innerrhoden","Female","35 years",1
"2021","Appenzell Innerrhoden","Female","36 years",1
"2021","Appenzell Innerrhoden","Female","37 years",0
"2021","Appenzell Innerrhoden","Female","38 years",0
"2021","Appenzell Innerrhoden","Female","39 years",0
"2021","Appenzell Innerrhoden","Female","40 years",0
"2021","Appenzell Innerrhoden","Female","41 years",1
"2021","Appenzell Innerrhoden","Female","42 years",0
"2021","Appenzell Innerrhoden","Female","43 years",0
"2021","Appenzell Innerrhoden","Female","44 years",0
"2021","Appenzell Innerrhoden","Female","45 years",0
"2021","Appenzell Innerrhoden","Female","46 years",1
"2021","Appenzell Innerrhoden","Female","47 years",0
"2021","Appenzell Innerrhoden","Female","48 years",0
"2021","Appenzell Innerrhoden","Female","49 years",0
"2021","Appenzell Innerrhoden","Female","50 years",0
"2021","Appenzell Innerrhoden","Female","51 years",1
"2021","Appenzell Innerrhoden","Female","52 years",1
"2021","Appenzell Innerrhoden","Female","53 years",0
"2021","Appenzell Innerrhoden","Female","54 years",0
"2021","Appenzell Innerrhoden","Female","55 years",0
"2021","Appenzell Innerrhoden","Female","56 years",0
"2021","Appenzell Innerrhoden","Female","57 years",0
"2021","Appenzell Innerrhoden","Female","58 years",0
"2021","Appenzell Innerrhoden","Female","59 years",0
"2021","Appenzell Innerrhoden","Female","60 years",0
"2021","Appenzell Innerrhoden","Female","61 years",0
"2021","Appenzell Innerrhoden","Female","62 years",0
"2021","Appenzell Innerrhoden","Female","63 years",0
"2021","Appenzell Innerrhoden","Female","64 years",0
"2021","Appenzell Innerrhoden","Female","65 years",0
"2021","Appenzell Innerrhoden","Female","66 years",0
"2021","Appenzell Innerrhoden","Female","67 years",0
"2021","Appenzell Innerrhoden","Female","68 years",0
"2021","Appenzell Innerrhoden","Female","69 years",0
"2021","Appenzell Innerrhoden","Female","70 years",0
"2021","Appenzell Innerrhoden","Female","71 years",0
"2021","Appenzell Innerrhoden","Female","72 years",0
"2021","Appenzell Innerrhoden","Female","73 years",0
"2021","Appenzell Innerrhoden","Female","74 years",0
"2021","Appenzell Innerrhoden","Female","75 years",0
"2021","Appenzell Innerrhoden","Female","76 years",0
"2021","Appenzell Innerrhoden","Female","77 years",0
"2021","Appenzell Innerrhoden","Female","78 years",0
"2021","Appenzell Innerrhoden","Female","79 years",0
"2021","Appenzell Innerrhoden","Female","80 years",1
"2021","Appenzell Innerrhoden","Female","81 years",0
"2021","Appenzell Innerrhoden","Female","82 years",0
"2021","Appenzell Innerrhoden","Female","83 years",0
"2021","Appenzell Innerrhoden","Female","84 years",0
"2021","Appenzell Innerrhoden","Female","85 years",0
"2021","Appenzell Innerrhoden","Female","86 years",0
"2021","Appenzell Innerrhoden","Female","87 years",0
"2021","Appenzell Innerrhoden","Female","88 years",0
"2021","Appenzell Innerrhoden","Female","89 years",0
"2021","Appenzell Innerrhoden","Female","90 years",0
"2021","Appenzell Innerrhoden","Female","91 years",0
"2021","Appenzell Innerrhoden","Female","92 years",0
"2021","Appenzell Innerrhoden","Female","93 years",0
"2021","Appenzell Innerrhoden","Female","94 years",0
"2021","Appenzell Innerrhoden","Female","95 years",0
"2021","Appenzell Innerrhoden","Female","96 years",0
"2021","Appenzell Innerrhoden","Female","97 years",0
"2021","Appenzell Innerrhoden","Female","98 years",0
"2021","Appenzell Innerrhoden","Female","99 years",0
"2021","Appenzell Innerrhoden","Female","100 years or older",0
"2021","St. Gallen","Male","0 years",2
"2021","St. Gallen","Male","1 year",12
"2021","St. Gallen","Male","2 years",11
"2021","St. Gallen","Male","3 years",8
"2021","St. Gallen","Male","4 years",11
"2021","St. Gallen","Male","5 years",10
"2021","St. Gallen","Male","6 years",14
"2021","St. Gallen","Male","7 years",13
"2021","St. Gallen","Male","8 years",14
"2021","St. Gallen","Male","9 years",28
"2021","St. Gallen","Male","10 years",18
"2021","St. Gallen","Male","11 years",26
"2021","St. Gallen","Male","12 years",20
"2021","St. Gallen","Male","13 years",34
"2021","St. Gallen","Male","14 years",32
"2021","St. Gallen","Male","15 years",24
"2021","St. Gallen","Male","16 years",30
"2021","St. Gallen","Male","17 years",37
"2021","St. Gallen","Male","18 years",25
"2021","St. Gallen","Male","19 years",26
"2021","St. Gallen","Male","20 years",18
"2021","St. Gallen","Male","21 years",13
"2021","St. Gallen","Male","22 years",14
"2021","St. Gallen","Male","23 years",11
"2021","St. Gallen","Male","24 years",9
"2021","St. Gallen","Male","25 years",13
"2021","St. Gallen","Male","26 years",15
"2021","St. Gallen","Male","27 years",13
"2021","St. Gallen","Male","28 years",17
"2021","St. Gallen","Male","29 years",25
"2021","St. Gallen","Male","30 years",14
"2021","St. Gallen","Male","31 years",8
"2021","St. Gallen","Male","32 years",14
"2021","St. Gallen","Male","33 years",13
"2021","St. Gallen","Male","34 years",16
"2021","St. Gallen","Male","35 years",13
"2021","St. Gallen","Male","36 years",15
"2021","St. Gallen","Male","37 years",14
"2021","St. Gallen","Male","38 years",23
"2021","St. Gallen","Male","39 years",26
"2021","St. Gallen","Male","40 years",21
"2021","St. Gallen","Male","41 years",23
"2021","St. Gallen","Male","42 years",18
"2021","St. Gallen","Male","43 years",20
"2021","St. Gallen","Male","44 years",33
"2021","St. Gallen","Male","45 years",22
"2021","St. Gallen","Male","46 years",19
"2021","St. Gallen","Male","47 years",20
"2021","St. Gallen","Male","48 years",18
"2021","St. Gallen","Male","49 years",13
"2021","St. Gallen","Male","50 years",14
"2021","St. Gallen","Male","51 years",18
"2021","St. Gallen","Male","52 years",8
"2021","St. Gallen","Male","53 years",24
"2021","St. Gallen","Male","54 years",14
"2021","St. Gallen","Male","55 years",9
"2021","St. Gallen","Male","56 years",2
"2021","St. Gallen","Male","57 years",9
"2021","St. Gallen","Male","58 years",7
"2021","St. Gallen","Male","59 years",5
"2021","St. Gallen","Male","60 years",7
"2021","St. Gallen","Male","61 years",4
"2021","St. Gallen","Male","62 years",4
"2021","St. Gallen","Male","63 years",4
"2021","St. Gallen","Male","64 years",2
"2021","St. Gallen","Male","65 years",2
"2021","St. Gallen","Male","66 years",2
"2021","St. Gallen","Male","67 years",1
"2021","St. Gallen","Male","68 years",0
"2021","St. Gallen","Male","69 years",1
"2021","St. Gallen","Male","70 years",1
"2021","St. Gallen","Male","71 years",1
"2021","St. Gallen","Male","72 years",0
"2021","St. Gallen","Male","73 years",1
"2021","St. Gallen","Male","74 years",1
"2021","St. Gallen","Male","75 years",0
"2021","St. Gallen","Male","76 years",0
"2021","St. Gallen","Male","77 years",0
"2021","St. Gallen","Male","78 years",0
"2021","St. Gallen","Male","79 years",0
"2021","St. Gallen","Male","80 years",0
"2021","St. Gallen","Male","81 years",0
"2021","St. Gallen","Male","82 years",0
"2021","St. Gallen","Male","83 years",0
"2021","St. Gallen","Male","84 years",0
"2021","St. Gallen","Male","85 years",0
"2021","St. Gallen","Male","86 years",0
"2021","St. Gallen","Male","87 years",0
"2021","St. Gallen","Male","88 years",0
"2021","St. Gallen","Male","89 years",0
"2021","St. Gallen","Male","90 years",0
"2021","St. Gallen","Male","91 years",0
"2021","St. Gallen","Male","92 years",0
"2021","St. Gallen","Male","93 years",0
"2021","St. Gallen","Male","94 years",0
"2021","St. Gallen","Male","95 years",0
"2021","St. Gallen","Male","96 years",0
"2021","St. Gallen","Male","97 years",0
"2021","St. Gallen","Male","98 years",0
"2021","St. Gallen","Male","99 years",0
"2021","St. Gallen","Male","100 years or older",0
"2021","St. Gallen","Female","0 years",5
"2021","St. Gallen","Female","1 year",11
"2021","St. Gallen","Female","2 years",12
"2021","St. Gallen","Female","3 years",10
"2021","St. Gallen","Female","4 years",13
"2021","St. Gallen","Female","5 years",16
"2021","St. Gallen","Female","6 years",14
"2021","St. Gallen","Female","7 years",14
"2021","St. Gallen","Female","8 years",12
"2021","St. Gallen","Female","9 years",17
"2021","St. Gallen","Female","10 years",17
"2021","St. Gallen","Female","11 years",18
"2021","St. Gallen","Female","12 years",28
"2021","St. Gallen","Female","13 years",31
"2021","St. Gallen","Female","14 years",34
"2021","St. Gallen","Female","15 years",31
"2021","St. Gallen","Female","16 years",34
"2021","St. Gallen","Female","17 years",28
"2021","St. Gallen","Female","18 years",34
"2021","St. Gallen","Female","19 years",28
"2021","St. Gallen","Female","20 years",33
"2021","St. Gallen","Female","21 years",32
"2021","St. Gallen","Female","22 years",20
"2021","St. Gallen","Female","23 years",17
"2021","St. Gallen","Female","24 years",24
"2021","St. Gallen","Female","25 years",27
"2021","St. Gallen","Female","26 years",13
"2021","St. Gallen","Female","27 years",11
"2021","St. Gallen","Female","28 years",15
"2021","St. Gallen","Female","29 years",27
"2021","St. Gallen","Female","30 years",19
"2021","St. Gallen","Female","31 years",15
"2021","St. Gallen","Female","32 years",14
"2021","St. Gallen","Female","33 years",10
"2021","St. Gallen","Female","34 years",17
"2021","St. Gallen","Female","35 years",15
"2021","St. Gallen","Female","36 years",32
"2021","St. Gallen","Female","37 years",23
"2021","St. Gallen","Female","38 years",20
"2021","St. Gallen","Female","39 years",32
"2021","St. Gallen","Female","40 years",20
"2021","St. Gallen","Female","41 years",34
"2021","St. Gallen","Female","42 years",24
"2021","St. Gallen","Female","43 years",22
"2021","St. Gallen","Female","44 years",31
"2021","St. Gallen","Female","45 years",24
"2021","St. Gallen","Female","46 years",16
"2021","St. Gallen","Female","47 years",21
"2021","St. Gallen","Female","48 years",20
"2021","St. Gallen","Female","49 years",19
"2021","St. Gallen","Female","50 years",15
"2021","St. Gallen","Female","51 years",17
"2021","St. Gallen","Female","52 years",10
"2021","St. Gallen","Female","53 years",11
"2021","St. Gallen","Female","54 years",9
"2021","St. Gallen","Female","55 years",10
"2021","St. Gallen","Female","56 years",12
"2021","St. Gallen","Female","57 years",7
"2021","St. Gallen","Female","58 years",9
"2021","St. Gallen","Female","59 years",8
"2021","St. Gallen","Female","60 years",2
"2021","St. Gallen","Female","61 years",7
"2021","St. Gallen","Female","62 years",3
"2021","St. Gallen","Female","63 years",1
"2021","St. Gallen","Female","64 years",3
"2021","St. Gallen","Female","65 years",2
"2021","St. Gallen","Female","66 years",2
"2021","St. Gallen","Female","67 years",1
"2021","St. Gallen","Female","68 years",1
"2021","St. Gallen","Female","69 years",0
"2021","St. Gallen","Female","70 years",0
"2021","St. Gallen","Female","71 years",0
"2021","St. Gallen","Female","72 years",0
"2021","St. Gallen","Female","73 years",0
"2021","St. Gallen","Female","74 years",1
"2021","St. Gallen","Female","75 years",0
"2021","St. Gallen","Female","76 years",1
"2021","St. Gallen","Female","77 years",0
"2021","St. Gallen","Female","78 years",1
"2021","St. Gallen","Female","79 years",0
"2021","St. Gallen","Female","80 years",1
"2021","St. Gallen","Female","81 years",0
"2021","St. Gallen","Female","82 years",1
"2021","St. Gallen","Female","83 years",0
"2021","St. Gallen","Female","84 years",0
"2021","St. Gallen","Female","85 years",0
"2021","St. Gallen","Female","86 years",0
"2021","St. Gallen","Female","87 years",0
"2021","St. Gallen","Female","88 years",0
"2021","St. Gallen","Female","89 years",0
"2021","St. Gallen","Female","90 years",0
"2021","St. Gallen","Female","91 years",0
"2021","St. Gallen","Female","92 years",0
"2021","St. Gallen","Female","93 years",0
"2021","St. Gallen","Female","94 years",0
"2021","St. Gallen","Female","95 years",0
"2021","St. Gallen","Female","96 years",0
"2021","St. Gallen","Female","97 years",0
"2021","St. Gallen","Female","98 years",0
"2021","St. Gallen","Female","99 years",0
"2021","St. Gallen","Female","100 years or older",0
"2021","Graubünden / Grigioni / Grischun","Male","0 years",2
"2021","Graubünden / Grigioni / Grischun","Male","1 year",1
"2021","Graubünden / Grigioni / Grischun","Male","2 years",0
"2021","Graubünden / Grigioni / Grischun","Male","3 years",1
"2021","Graubünden / Grigioni / Grischun","Male","4 years",2
"2021","Graubünden / Grigioni / Grischun","Male","5 years",0
"2021","Graubünden / Grigioni / Grischun","Male","6 years",1
"2021","Graubünden / Grigioni / Grischun","Male","7 years",3
"2021","Graubünden / Grigioni / Grischun","Male","8 years",0
"2021","Graubünden / Grigioni / Grischun","Male","9 years",1
"2021","Graubünden / Grigioni / Grischun","Male","10 years",1
"2021","Graubünden / Grigioni / Grischun","Male","11 years",1
"2021","Graubünden / Grigioni / Grischun","Male","12 years",2
"2021","Graubünden / Grigioni / Grischun","Male","13 years",2
"2021","Graubünden / Grigioni / Grischun","Male","14 years",7
"2021","Graubünden / Grigioni / Grischun","Male","15 years",5
"2021","Graubünden / Grigioni / Grischun","Male","16 years",5
"2021","Graubünden / Grigioni / Grischun","Male","17 years",5
"2021","Graubünden / Grigioni / Grischun","Male","18 years",5
"2021","Graubünden / Grigioni / Grischun","Male","19 years",5
"2021","Graubünden / Grigioni / Grischun","Male","20 years",2
"2021","Graubünden / Grigioni / Grischun","Male","21 years",4
"2021","Graubünden / Grigioni / Grischun","Male","22 years",1
"2021","Graubünden / Grigioni / Grischun","Male","23 years",0
"2021","Graubünden / Grigioni / Grischun","Male","24 years",1
"2021","Graubünden / Grigioni / Grischun","Male","25 years",2
"2021","Graubünden / Grigioni / Grischun","Male","26 years",3
"2021","Graubünden / Grigioni / Grischun","Male","27 years",0
"2021","Graubünden / Grigioni / Grischun","Male","28 years",5
"2021","Graubünden / Grigioni / Grischun","Male","29 years",5
"2021","Graubünden / Grigioni / Grischun","Male","30 years",0
"2021","Graubünden / Grigioni / Grischun","Male","31 years",4
"2021","Graubünden / Grigioni / Grischun","Male","32 years",4
"2021","Graubünden / Grigioni / Grischun","Male","33 years",0
"2021","Graubünden / Grigioni / Grischun","Male","34 years",2
"2021","Graubünden / Grigioni / Grischun","Male","35 years",2
"2021","Graubünden / Grigioni / Grischun","Male","36 years",2
"2021","Graubünden / Grigioni / Grischun","Male","37 years",1
"2021","Graubünden / Grigioni / Grischun","Male","38 years",2
"2021","Graubünden / Grigioni / Grischun","Male","39 years",5
"2021","Graubünden / Grigioni / Grischun","Male","40 years",4
"2021","Graubünden / Grigioni / Grischun","Male","41 years",4
"2021","Graubünden / Grigioni / Grischun","Male","42 years",3
"2021","Graubünden / Grigioni / Grischun","Male","43 years",7
"2021","Graubünden / Grigioni / Grischun","Male","44 years",6
"2021","Graubünden / Grigioni / Grischun","Male","45 years",6
"2021","Graubünden / Grigioni / Grischun","Male","46 years",6
"2021","Graubünden / Grigioni / Grischun","Male","47 years",0
"2021","Graubünden / Grigioni / Grischun","Male","48 years",6
"2021","Graubünden / Grigioni / Grischun","Male","49 years",5
"2021","Graubünden / Grigioni / Grischun","Male","50 years",6
"2021","Graubünden / Grigioni / Grischun","Male","51 years",2
"2021","Graubünden / Grigioni / Grischun","Male","52 years",1
"2021","Graubünden / Grigioni / Grischun","Male","53 years",6
"2021","Graubünden / Grigioni / Grischun","Male","54 years",2
"2021","Graubünden / Grigioni / Grischun","Male","55 years",2
"2021","Graubünden / Grigioni / Grischun","Male","56 years",3
"2021","Graubünden / Grigioni / Grischun","Male","57 years",1
"2021","Graubünden / Grigioni / Grischun","Male","58 years",1
"2021","Graubünden / Grigioni / Grischun","Male","59 years",4
"2021","Graubünden / Grigioni / Grischun","Male","60 years",7
"2021","Graubünden / Grigioni / Grischun","Male","61 years",3
"2021","Graubünden / Grigioni / Grischun","Male","62 years",0
"2021","Graubünden / Grigioni / Grischun","Male","63 years",3
"2021","Graubünden / Grigioni / Grischun","Male","64 years",1
"2021","Graubünden / Grigioni / Grischun","Male","65 years",0
"2021","Graubünden / Grigioni / Grischun","Male","66 years",2
"2021","Graubünden / Grigioni / Grischun","Male","67 years",1
"2021","Graubünden / Grigioni / Grischun","Male","68 years",1
"2021","Graubünden / Grigioni / Grischun","Male","69 years",0
"2021","Graubünden / Grigioni / Grischun","Male","70 years",1
"2021","Graubünden / Grigioni / Grischun","Male","71 years",1
"2021","Graubünden / Grigioni / Grischun","Male","72 years",2
"2021","Graubünden / Grigioni / Grischun","Male","73 years",1
"2021","Graubünden / Grigioni / Grischun","Male","74 years",0
"2021","Graubünden / Grigioni / Grischun","Male","75 years",0
"2021","Graubünden / Grigioni / Grischun","Male","76 years",1
"2021","Graubünden / Grigioni / Grischun","Male","77 years",0
"2021","Graubünden / Grigioni / Grischun","Male","78 years",0
"2021","Graubünden / Grigioni / Grischun","Male","79 years",0
"2021","Graubünden / Grigioni / Grischun","Male","80 years",0
"2021","Graubünden / Grigioni / Grischun","Male","81 years",0
"2021","Graubünden / Grigioni / Grischun","Male","82 years",0
"2021","Graubünden / Grigioni / Grischun","Male","83 years",0
"2021","Graubünden / Grigioni / Grischun","Male","84 years",0
"2021","Graubünden / Grigioni / Grischun","Male","85 years",0
"2021","Graubünden / Grigioni / Grischun","Male","86 years",0
"2021","Graubünden / Grigioni / Grischun","Male","87 years",0
"2021","Graubünden / Grigioni / Grischun","Male","88 years",0
"2021","Graubünden / Grigioni / Grischun","Male","89 years",0
"2021","Graubünden / Grigioni / Grischun","Male","90 years",0
"2021","Graubünden / Grigioni / Grischun","Male","91 years",0
"2021","Graubünden / Grigioni / Grischun","Male","92 years",0
"2021","Graubünden / Grigioni / Grischun","Male","93 years",0
"2021","Graubünden / Grigioni / Grischun","Male","94 years",0
"2021","Graubünden / Grigioni / Grischun","Male","95 years",0
"2021","Graubünden / Grigioni / Grischun","Male","96 years",0
"2021","Graubünden / Grigioni / Grischun","Male","97 years",0
"2021","Graubünden / Grigioni / Grischun","Male","98 years",0
"2021","Graubünden / Grigioni / Grischun","Male","99 years",0
"2021","Graubünden / Grigioni / Grischun","Male","100 years or older",0
"2021","Graubünden / Grigioni / Grischun","Female","0 years",0
"2021","Graubünden / Grigioni / Grischun","Female","1 year",2
"2021","Graubünden / Grigioni / Grischun","Female","2 years",1
"2021","Graubünden / Grigioni / Grischun","Female","3 years",2
"2021","Graubünden / Grigioni / Grischun","Female","4 years",0
"2021","Graubünden / Grigioni / Grischun","Female","5 years",0
"2021","Graubünden / Grigioni / Grischun","Female","6 years",0
"2021","Graubünden / Grigioni / Grischun","Female","7 years",1
"2021","Graubünden / Grigioni / Grischun","Female","8 years",1
"2021","Graubünden / Grigioni / Grischun","Female","9 years",1
"2021","Graubünden / Grigioni / Grischun","Female","10 years",2
"2021","Graubünden / Grigioni / Grischun","Female","11 years",1
"2021","Graubünden / Grigioni / Grischun","Female","12 years",2
"2021","Graubünden / Grigioni / Grischun","Female","13 years",3
"2021","Graubünden / Grigioni / Grischun","Female","14 years",2
"2021","Graubünden / Grigioni / Grischun","Female","15 years",7
"2021","Graubünden / Grigioni / Grischun","Female","16 years",4
"2021","Graubünden / Grigioni / Grischun","Female","17 years",4
"2021","Graubünden / Grigioni / Grischun","Female","18 years",3
"2021","Graubünden / Grigioni / Grischun","Female","19 years",4
"2021","Graubünden / Grigioni / Grischun","Female","20 years",1
"2021","Graubünden / Grigioni / Grischun","Female","21 years",7
"2021","Graubünden / Grigioni / Grischun","Female","22 years",3
"2021","Graubünden / Grigioni / Grischun","Female","23 years",2
"2021","Graubünden / Grigioni / Grischun","Female","24 years",3
"2021","Graubünden / Grigioni / Grischun","Female","25 years",2
"2021","Graubünden / Grigioni / Grischun","Female","26 years",1
"2021","Graubünden / Grigioni / Grischun","Female","27 years",2
"2021","Graubünden / Grigioni / Grischun","Female","28 years",1
"2021","Graubünden / Grigioni / Grischun","Female","29 years",1
"2021","Graubünden / Grigioni / Grischun","Female","30 years",0
"2021","Graubünden / Grigioni / Grischun","Female","31 years",1
