"Year","Canton","Less than 20 years Less than 20 years","Less than 20 years 20-29 years","Less than 20 years 30-39 years","Less than 20 years 40-49 years","Less than 20 years 50-59 years","Less than 20 years 60-69 years","Less than 20 years 70-79 years","Less than 20 years 80-89 years","Less than 20 years 90 years or more","20-29 years Less than 20 years","20-29 years 20-29 years","20-29 years 30-39 years","20-29 years 40-49 years","20-29 years 50-59 years","20-29 years 60-69 years","20-29 years 70-79 years","20-29 years 80-89 years","20-29 years 90 years or more","30-39 years Less than 20 years","30-39 years 20-29 years","30-39 years 30-39 years","30-39 years 40-49 years","30-39 years 50-59 years","30-39 years 60-69 years","30-39 years 70-79 years","30-39 years 80-89 years","30-39 years 90 years or more","40-49 years Less than 20 years","40-49 years 20-29 years","40-49 years 30-39 years","40-49 years 40-49 years","40-49 years 50-59 years","40-49 years 60-69 years","40-49 years 70-79 years","40-49 years 80-89 years","40-49 years 90 years or more","50-59 years Less than 20 years","50-59 years 20-29 years","50-59 years 30-39 years","50-59 years 40-49 years","50-59 years 50-59 years","50-59 years 60-69 years","50-59 years 70-79 years","50-59 years 80-89 years","50-59 years 90 years or more","60-69 years Less than 20 years","60-69 years 20-29 years","60-69 years 30-39 years","60-69 years 40-49 years","60-69 years 50-59 years","60-69 years 60-69 years","60-69 years 70-79 years","60-69 years 80-89 years","60-69 years 90 years or more","70-79 years Less than 20 years","70-79 years 20-29 years","70-79 years 30-39 years","70-79 years 40-49 years","70-79 years 50-59 years","70-79 years 60-69 years","70-79 years 70-79 years","70-79 years 80-89 years","70-79 years 90 years or more","80-89 years Less than 20 years","80-89 years 20-29 years","80-89 years 30-39 years","80-89 years 40-49 years","80-89 years 50-59 years","80-89 years 60-69 years","80-89 years 70-79 years","80-89 years 80-89 years","80-89 years 90 years or more","90 years or more Less than 20 years","90 years or more 20-29 years","90 years or more 30-39 years","90 years or more 40-49 years","90 years or more 50-59 years","90 years or more 60-69 years","90 years or more 70-79 years","90 years or more 80-89 years","90 years or more 90 years or more"
"1970","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,6,14,1,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","Neuchâtel",0,0,0,0,0,0,0,0,0,0,57,7,1,0,0,0,0,0,0,31,48,4,0,0,0,0,0,0,5,11,34,6,0,0,0,0,0,0,3,15,9,1,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","Genève",0,0,0,0,0,0,0,0,0,2,150,18,3,0,0,0,0,0,0,87,153,25,2,0,0,0,0,0,7,49,70,12,1,0,0,0,0,1,9,21,20,4,0,0,0,0,0,0,7,4,10,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1970","Jura",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Zürich",0,0,0,0,0,0,0,0,0,2,366,49,2,0,0,0,0,0,0,178,351,43,4,0,0,0,0,0,20,131,179,35,4,0,0,0,0,3,25,87,84,12,0,0,0,0,0,1,9,17,28,3,1,0,0,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Bern / Berne",0,0,0,0,0,0,0,0,0,2,225,20,0,0,0,0,0,0,0,90,160,19,1,0,0,0,0,0,9,62,127,15,1,0,0,0,0,2,7,45,45,2,0,0,0,0,1,0,8,15,13,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Luzern",0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,27,38,5,1,0,0,0,0,0,2,18,13,1,0,0,0,0,0,0,0,7,8,4,0,0,0,0,0,0,1,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Uri",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Schwyz",0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Obwalden",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Nidwalden",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Glarus",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Zug",0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,9,16,1,0,0,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,10,16,1,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Solothurn",0,0,0,0,0,0,0,0,0,0,52,2,1,0,0,0,0,0,0,20,44,5,0,0,0,0,0,0,3,13,22,3,0,0,0,0,0,0,1,10,6,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,98,15,0,0,0,0,0,0,0,52,106,19,1,1,0,0,0,0,4,40,53,7,0,0,0,0,0,1,8,26,25,2,1,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1971","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0,0,32,67,10,0,0,0,0,0,0,1,19,38,5,1,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Schaffhausen",0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,14,23,7,0,0,0,0,0,0,1,13,14,1,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,4,14,2,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","St. Gallen",0,0,0,0,0,0,0,0,0,1,73,8,1,0,0,0,0,0,0,43,56,7,0,0,0,0,0,0,3,25,37,7,1,0,0,0,0,0,3,15,18,4,0,0,0,0,0,2,2,6,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,13,15,2,1,0,0,0,0,0,0,7,8,0,1,0,0,0,0,0,4,5,5,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Aargau",0,0,0,0,0,0,0,0,0,1,104,13,1,0,0,0,0,0,0,33,94,5,0,0,0,0,0,0,8,28,45,9,0,0,0,0,0,2,3,19,11,0,0,0,0,0,0,0,1,6,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Thurgau",0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,36,30,7,0,0,0,0,0,0,1,15,20,4,0,0,0,0,0,1,2,9,13,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Ticino",0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,25,37,5,0,0,0,0,0,0,1,18,20,4,0,0,0,0,0,1,2,10,13,2,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Vaud",0,0,0,0,0,0,0,0,0,0,144,25,1,0,0,0,0,0,0,87,148,24,2,0,0,0,0,0,5,44,100,10,0,0,0,0,0,1,8,26,24,2,0,0,0,0,0,0,3,10,5,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,4,21,3,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Neuchâtel",0,0,0,0,0,0,0,0,0,1,62,5,0,0,0,0,0,0,0,34,54,5,1,0,0,0,0,0,2,26,35,4,0,0,0,0,0,1,1,12,7,2,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Genève",0,0,0,0,0,0,0,0,0,2,175,16,3,1,0,0,0,0,0,77,151,29,1,0,0,0,0,0,9,57,75,13,0,0,0,0,0,0,14,38,21,5,0,0,0,0,0,1,4,7,10,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971","Jura",0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,6,10,1,0,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Zürich",0,0,0,0,0,0,0,0,0,4,440,67,2,0,0,0,0,0,0,185,402,49,7,0,0,0,0,0,20,124,221,29,2,0,0,0,0,2,21,70,79,16,1,0,0,0,1,3,12,32,33,1,0,0,0,0,2,1,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Bern / Berne",0,0,0,0,0,0,0,0,0,0,262,28,1,0,0,0,0,0,0,119,192,17,1,0,0,0,0,0,8,86,122,13,0,0,0,0,0,1,7,39,45,1,0,0,0,0,1,2,6,9,11,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1972","Luzern",0,0,0,0,0,0,0,0,0,0,45,10,0,0,0,0,0,0,0,26,44,5,0,0,0,0,0,0,1,17,19,4,0,0,0,0,0,0,1,5,8,2,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Uri",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Schwyz",0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Obwalden",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Nidwalden",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Glarus",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Zug",0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,13,19,3,0,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,1,4,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Solothurn",0,0,0,0,0,0,0,0,0,0,54,6,1,0,0,0,0,0,0,29,49,5,0,0,0,0,0,0,1,16,24,3,0,0,0,0,0,1,3,8,11,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,63,13,1,0,0,0,0,0,0,47,91,15,0,0,0,0,0,0,4,32,42,7,1,0,0,0,0,3,4,19,20,2,0,0,0,0,0,0,1,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,64,10,1,0,0,0,0,0,0,26,68,9,0,0,0,0,0,0,2,9,28,5,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Schaffhausen",0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,1,11,12,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,15,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","St. Gallen",0,0,0,0,0,0,0,0,0,0,96,13,3,0,0,0,0,0,0,60,78,10,0,0,0,0,0,0,0,21,32,2,0,0,0,0,0,1,7,20,20,4,0,0,0,0,0,1,2,10,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,10,29,1,1,0,0,0,0,0,0,7,8,2,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Aargau",0,0,0,0,0,0,0,0,0,2,117,12,0,0,0,0,0,0,0,61,98,10,1,0,0,0,0,0,3,35,38,9,1,0,0,0,0,1,4,17,17,2,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Thurgau",0,0,0,0,0,0,0,0,0,1,47,6,0,0,0,0,0,0,0,19,41,4,0,0,0,0,0,0,0,13,22,6,0,0,0,0,0,0,5,9,14,1,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1972","Ticino",0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,31,57,6,1,0,0,0,0,0,2,14,17,2,1,0,0,0,0,1,3,9,9,1,0,0,0,0,0,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Vaud",0,0,0,0,0,0,0,0,0,0,170,16,1,0,0,0,0,0,0,92,178,22,2,0,0,0,0,0,7,65,90,13,0,0,0,0,0,2,9,20,34,7,1,0,0,0,0,0,4,6,10,1,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,10,21,2,0,0,0,0,0,0,3,12,10,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Neuchâtel",0,0,0,0,0,0,0,0,0,0,83,6,1,0,0,0,0,0,0,40,50,14,0,0,0,0,0,0,7,25,27,3,1,0,0,0,0,0,5,8,11,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Genève",0,0,0,0,0,0,0,0,0,4,152,25,4,0,0,0,0,0,0,103,166,20,8,0,0,0,0,0,4,65,84,18,3,0,0,0,0,1,6,31,24,7,0,0,0,0,0,1,9,12,14,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Jura",0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Zürich",0,0,0,0,0,0,0,0,0,5,440,61,5,1,0,0,0,0,0,248,448,72,1,0,0,0,0,0,25,156,197,25,1,1,0,0,0,4,25,85,86,18,1,0,0,0,0,1,10,16,22,0,0,0,0,0,1,1,1,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Bern / Berne",0,0,0,0,0,0,0,0,0,0,256,32,1,1,0,0,0,0,0,112,206,28,3,0,0,0,0,0,3,89,107,18,0,0,0,0,0,0,14,36,41,10,0,0,0,0,1,0,7,11,21,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Luzern",0,0,0,0,0,0,0,0,0,0,64,10,0,0,0,0,0,0,0,35,63,4,0,0,0,0,0,0,2,22,33,3,1,0,0,0,0,1,6,8,12,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Uri",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Schwyz",0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,10,20,2,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Obwalden",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Nidwalden",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Glarus",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Zug",0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,21,10,3,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,9,26,1,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Solothurn",0,0,0,0,0,0,0,0,0,0,51,6,1,0,0,0,0,0,0,20,56,7,2,0,0,0,0,0,2,13,25,4,0,0,0,0,0,1,2,9,12,5,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,86,16,1,0,0,0,0,0,0,42,118,19,1,0,0,0,0,0,3,28,46,6,1,0,0,0,0,0,6,24,22,2,0,0,0,0,0,1,1,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,74,9,1,0,0,0,0,0,0,42,69,7,0,0,0,0,0,0,0,30,35,3,0,0,0,0,0,0,4,14,9,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Schaffhausen",0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,1,11,16,2,1,0,0,0,0,0,1,11,12,1,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","St. Gallen",0,0,0,0,0,0,0,0,0,0,87,9,2,0,0,0,0,0,0,37,73,13,1,0,0,0,0,0,4,19,34,13,1,0,0,0,0,0,5,17,18,3,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1973","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,21,24,6,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,1,2,5,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
